id;subtopic_id;subject_id;class;question;option_a;option_a_explanation;option_b;option_b_explanation;option_c;option_c_explanation;option_d;option_d_explanation;answer;additional_notes;created_at;updated_at;user_id;question_level;question_type
1173;85;9;9;"<p>Change the following sentences into indirect speech</p><p>Susan told me, 'I can come tonight.'</p>";"<p>Susan told me I could come that night.&nbsp;</p>";<p>‘I’ should change to ‘she’.</p>;"<p>Susan told me she could come that night.&nbsp;</p>";"<p><strong>‘</strong>I’ has changed to ‘she’ and ‘can’ has changed ‘to ‘could’.&nbsp;</p>";<p>Susan told me she could come tomorrow evening</p>;"<p>&nbsp;‘Tonight’ should change to ‘that night’.</p>";<p>Susan told me she could come at night.</p>;"<p>&nbsp;‘Tonight’ should change to ‘that night’.</p>";2;"<p>When changing direct speech to indirect speech, I changes to she/he, can changes to could and ‘tonight’ changes to ‘that night’.</p><p>Eg. <strong>Alex asked me, “Can you pick the book tonight?”</strong></p><p><strong>Alex asked me if I could pick the book that night.</strong></p>";2020-09-10 16:44:16;2020-09-10 16:44:16;;L;
1174;85;9;9;"<p>Change the following sentences into indirect speech</p><p>She said, “I really wish I had bought that new car.”</p>";"<p>She told me she really wished she bought that new car.&nbsp;</p>";<p>The verb ‘had’ should be used after the word ‘she’.</p>;"<p>She told me she really had wished she had bought that new car.&nbsp;</p>";<p>There should be no ‘had’ after the word really.</p>;"<p>She told me she really wished she had bought that new car.&nbsp;</p>";<p>The word ‘I’ changes to ‘she’</p>;"<p>She told me I really wished I had bought that new car.&nbsp;</p>";<p>The word ‘I’ should change to ‘she’</p>;3;"<p>When changing direct speech to indirect speech, pronouns I changes to he or she and my to his or her. This changes to that.</p><p><strong>Eg.”I do not believe him,” said Kohe,</strong></p><p><strong>&nbsp;Kohe said that he did not believe him.</strong></p><p><strong>‘I’ changes to ‘he’.</strong></p>";2020-09-10 16:46:45;2020-09-10 16:46:45;;L;
1175;85;9;9;"<p>Change the following sentences into indirect speech</p><p>Jack said, “He must be guilty!”</p>";<p>Jack said he must have been guilty</p>;<p>When reporting include ‘have’ and ‘be’ changes to ‘been’.</p>;<p>Jack said he must have be guilty</p>;<p>‘Be’ should change to been.</p>;<p>Jack said he must has been guilty</p>;<p>Use ‘have’ after the word ‘must’.</p>;"<p>Jack said he must be guilty.&nbsp;</p>";<p>‘Have been’ should be used after the word must.</p>;1;"<p>In reported speech the word ‘be’ changes to ‘been’&nbsp;</p><p>Eg. <strong>Peris said, “You must be tired.”</strong></p><p><strong>Peris said she must have been tired.</strong></p>";2020-09-10 16:49:32;2020-09-10 16:49:32;;L;
1176;85;9;9;"<p>Change the following sentences into indirect speech</p><p>Cheryl asked her, “How long have you lived here?”</p>";"<p>Cheryl asked her how long she has lived there.&nbsp;</p>";<p>Have changes to had.</p>;"<p>Cheryl asked her how long she lived there.&nbsp;</p>";"<p>Have should change to had and&nbsp;should come after the word she.</p>";"<p>Cheryl asked her how long she had lived there.&nbsp;</p>";<p>‘Have’ changes ‘to’ ‘had’ and here to ‘there’.</p>;"<p>Cheryl asked her how long she has lived here.&nbsp;</p>";<p>Have changes to had .and here should change to there.</p>;3;"<p>When changing direct speech to indirect speech, the pronoun you changes to she/he, the verb have changes to had and here changes to there.</p><p>Eg <strong>“We have cultivated here since last year,” they said.</strong></p><p><strong>They said they had cultivated there since last year.</strong></p>";2020-09-10 16:53:04;2020-09-10 16:53:04;;L;
1177;85;9;9;<p>Change the following sentences into indirect speech</p><p>“Did you was the car yesterday?” my father asked me.</p>;<p>My father asked me if I had washed the car the previous day.</p>;<p>Yesterday changes to the previous day.</p>;<p>My father asked me if I have washed the car</p>;"<p>&nbsp;Yesterday changes to the previous day.</p>";<p>My father wanted to know if I had washed the car yesterday</p>;<p>Yesterday changes to the previous day.</p>;<p>My father asked if I had washed the car yesterday</p>;<p>Yesterday changes to the previous day.</p>;1;"<p>When changing direct speech to indirect speech, yesterday changes to the previous day.</p><p>Example: “We went to the market yesterday,” said Fatuma.</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Fatuma said they had gone to the market the previous day.</p>";2020-09-10 16:56:05;2020-09-10 16:56:05;;L;
1178;85;9;9;"<p>Change the following sentences into indirect speech</p><p>“I want to eat now,” Auma said.</p>";<p>Auma said she wants to eat now</p>;"<p>&nbsp;Want changes to wanted. Now changes to then.</p>";<p>Auma said she wanted to eat then</p>;"<p><strong>&nbsp;</strong>Want changes to wanted. Now changes to then.</p>";"<p>Auma, I want to eat. I said</p>";<p>Want changes to wanted. Now changes to then.</p>;<p>Auma said she wanted to eat now</p>;<p>Want changes to wanted. Now changes to then.</p>;2;"<p>When changing direct speech to indirect speech, <strong>now</strong> changes to <strong>then</strong>.</p><p><strong>Example</strong>: “we want to leave now,” Said Aisha.</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Aisha said they wanted to leave then.</p>";2020-09-10 16:59:37;2020-09-10 16:59:37;;L;
1179;85;9;9;<p>What type of a sentence is this? She is not a good cook.</p>;<p>Imperative</p>;"<p>They are used to give directives such as command, request and advice.</p>";"<p>Negative&nbsp;</p>";<p>This are negative statements.</p>;"<p>Affirmative&nbsp;</p>";<p>This are positive statements.</p>;<p>Declarative</p>;<p>This are statements.</p>;2;"<p><strong>Negative</strong> sentences use the word <strong>not</strong> to negate a positive sentence.</p><p>Example: He is a hardworking student. (positive)</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He is <strong>not</strong> a hardworking student. (negative)</p>";2020-09-10 17:03:30;2020-09-10 17:03:30;;L;
1180;86;9;9;"<p>What type of a sentence is this?&nbsp;</p><p>She is not a good cook.</p>";<p>Imperative</p>;"<p>&nbsp;They are used to give directives such as command, request and advice.</p>";"<p>Negative&nbsp;</p>";<p>This are negative statements.</p>;"<p>Affirmative&nbsp;</p>";<p>This are positive statements.</p>;<p>Declarative</p>;"<p>&nbsp;This are statements.</p>";2;"<p><strong>Negative</strong> sentences use the word <strong>not</strong> to negate a positive sentence.</p><p>Example: He is a hardworking student. (positive)</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He is <strong>not </strong>a hardworking student. (negative)</p>";2020-09-10 17:35:28;2020-09-10 17:35:28;;L;
1181;86;9;9;"<p>Change this sentence into imperative.&nbsp;</p><p>I would like you to clean the house.</p>";"<p>Can I clean the house?&nbsp;</p>";<p>This is an interrogative sentence.</p>;<p>Clean the house</p>;<p>This is an imperative (command)</p>;<p>Do not clean the house</p>;<p>This is a negative statement.</p>;<p>I want to clean the house</p>;<p>This is a statement.</p>;2;"<p><strong>Imperatives</strong> give directives such as: commands, requests, invitations and suggestions.</p><p>Example: let’s go and watch a movie. (invitation)</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Leave the house. (command)</p>";2020-09-10 17:38:32;2020-09-10 17:38:32;;L;
1182;86;9;9;<p>Change the given statement into a question. All employees can go home now.</p>;"<p>Can all employees go home?&nbsp;</p>";<p>This is an interrogative sentence.</p>;<p>Go home now</p>;"<p>&nbsp;This is an imperative.</p>";<p>All employees should not go home now</p>;<p>This is a negative sentence.</p>;<p>They can go home now</p>;<p>This is a statement.</p>;1;"<p><strong>Interrogative </strong>sentences are question forms. The words <strong>have, did, is, which, what, when, how, why and where</strong> help us to ask questions when used at the beginning of a sentence.</p><p>Example: <strong>Who</strong> came to school?</p><p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; <strong>Whom</strong> did you see?</p>";2020-09-10 17:40:41;2020-09-10 17:40:41;;L;
1183;86;9;9;<p>What type of a sentence is this? Run for your life.</p>;"<p>Imperative&nbsp;</p>";"<p>They are used to give directives such as command, request and advice.</p>";"<p>Negative&nbsp;</p>";<p>This are negative statements.</p>;"<p>Affirmative&nbsp;</p>";<p>This are positive statements.</p>;"<p>Declarative&nbsp;</p>";<p>This are statements.</p>;1;"<p><strong>Imperatives</strong> give directives such as: commands, requests, invitations and suggestions.</p><p>Example: let’s go and watch a movie. (invitation)</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Leave the house. (command)</p>";2020-09-10 17:42:55;2020-09-10 17:42:55;;L;
1184;86;9;9;<p>Change this sentence into affirmative. Students cannot wake up early every morning.</p>;<p>Wake up early every morning</p>;<p>This is a statement.</p>;<p>Students can wake up early every morning</p>;<p>This is an affirmative sentence</p>;<p>Students cannot wake up early every morning</p>;<p>This is a negative sentence.</p>;<p>Students should wake up early every morning</p>;<p>This is an imperative.</p>;2;<p><strong>Affirmative </strong>sentences express information positively.</p><p>Example: He is a hardworking student. (positive)</p>;2020-09-10 17:45:40;2020-09-10 17:45:40;;L;
1185;86;9;9;"<p>Change this interrogative sentence into a statement.&nbsp;</p><p>Did they leave for London yesterday?</p>";<p>They left for London yesterday</p>;<p>This is a statement<strong>.</strong></p>;<p>They did not leave for London yesterday</p>;<p>This is a negative sentence.</p>;<p>They could not leave for London yesterday</p>;<p>This is a negative sentence.</p>;<p>They should not leave for London</p>;<p>This is an imperative.</p>;1;<p>Declarative sentences help us make statements.</p><p><strong>Example</strong>: I am going home at two o’clock.</p>;2020-09-10 17:48:11;2020-09-10 17:48:11;;L;
1186;86;9;9;<p>Which is the correct <i><strong>wh</strong></i> question for this answer? I put it in the car.</p>;<p>I kept it in the car</p>;<p>This is a statement</p>;"<p>Where did you put it?&nbsp;</p>";<p>It is asking about place.</p>;<p>Did you put it in the car?</p>;"<p>&nbsp;The question starts with did.</p>";<p>When did you put it</p>;<p>This is asking about time.</p>;2;"<p><strong>Interrogative </strong>sentences are question forms. The words <strong>have, did, is, which, what, when, how, why and where</strong> help us to ask questions when used at the beginning of a sentence.</p><p>Example: <strong>Who</strong> came to school?</p><p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; <strong>Whom</strong> did you see?</p>";2020-09-10 17:51:26;2020-09-10 17:51:26;;L;
1187;86;9;9;<p>Change this statement into an exclamatory sentence. She is a wonderful cook.</p>;"<p>What a wonderful cook she is!&nbsp;</p>";<p>This is an exclamatory sentence</p>;<p>She is a wonderful cook</p>;<p>This is an affirmative sentence.</p>;<p>She is not a wonderful cook</p>;<p>This is a negative sentence.</p>;"<p>Is she a wonderful cook?&nbsp;</p>";<p>This is an interrogatory sentence.</p>;1;"<p>Exclamatory sentences express strong feelings such as surprise, anger, excitement, disappointment or sorrow.</p><p>Example: How sad it is! (sorrow)</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What a pity it was! (disappointment</p>";2020-09-10 17:54:15;2020-09-10 17:54:15;;L;
1188;86;9;9;"<p>What type of a sentence is this?&nbsp;</p><p>Please, help me.</p>";<p>Imperative</p>;"<p>They are used to give directives such as command, request and advice.</p>";"<p>Negative&nbsp;</p>";<p>This are negative statements.</p>;"<p>Affirmative&nbsp;</p>";<p>This are positive statements.</p>;"<p>Declarative&nbsp;</p>";<p>This are statements.</p>;1;"<p><strong>Imperatives</strong> give directives such as: commands, requests, invitations and suggestions.</p><p>Example: let’s go and watch a movie. (invitation)</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Leave the house. (command)</p>";2020-09-10 17:57:32;2020-09-10 17:57:32;;L;
